Symbol,ShortName,violation_year,rule_score_sum,n_rules_triggered,rule_ids,industry,ann_fin_flag
600638,新黄浦,2015,10,1,R5,区域地产,
300273,*ST 和佳,2020,10,1,R5,未分类,1.0
300195,长荣股份,2022,10,1,R5,轻工机械,
601020,华钰矿业,2017,10,1,R5,铅锌,1.0
300273,和佳退,2021,10,1,R5,未分类,1.0
300275,梅安森,2018,10,1,R5,工程机械,
600641,万业企业,2015,10,1,R5,半导体,
600641,万业企业,2018,10,1,R5,半导体,
600037,歌华有线,2017,10,1,R5,影视音像,
600645,中源协和,2020,10,1,R5,医疗保健,
300288,朗玛信息,2017,10,1,R5,软件服务,1.0
600080,金花股份,2023,10,1,R5,中成药,
600606,金丰投资,2014,10,1,R5,全国地产,
600604,市北高新,2013,10,1,R5,园区开发,
300223,北京君正,2019,10,1,R5,半导体,
600576,祥源文化,2016,10,1,R5,旅游景点,
600576,祥源文旅,2022,10,1,R5,旅游景点,0.0
300199,翰宇药业,2017,10,1,R5,化学制药,1.0
600139,西部资源,2013,10,1,R5,未分类,
300199,翰宇药业,2022,10,1,R5,化学制药,
600139,西部资源,2012,10,1,R5,未分类,
600136,当代明诚,2019,10,1,R5,房产服务,1.0
601619,嘉泽新能,2022,10,1,R5,新型电力,
300202,聚龙退,2021,10,1,R5,未分类,
601579,会稽山,2019,10,1,R5,红黄酒,
300204,舒泰神,2019,10,1,R5,生物制药,
300208,恒顺众昇,2014,10,1,R5,未分类,1.0
600109,国金证券,2015,10,1,R5,证券,
600107,美尔雅,2021,10,1,R5,服饰,
600599,熊猫金控,2018,10,1,R5,未分类,
600603,广汇物流,2018,10,1,R5,区域地产,0.0
600603,广汇物流,2020,10,1,R5,区域地产,1.0
600139,西部资源,2015,10,1,R5,未分类,
